body_acc_x_mean,body_acc_y_mean,body_acc_z_mean,body_acc_x_std,body_acc_y_std,body_acc_z_std,body_acc_x_max,body_acc_y_max,body_acc_z_max,body_acc_x_min,body_acc_y_min,body_acc_z_min,body_acc_x_energy,body_acc_y_energy,body_acc_z_energy,body_acc_x_iqr,body_acc_y_iqr,body_acc_z_iqr,body_acc_x_sma,body_acc_y_sma,body_acc_z_sma,body_acc_x_mad,body_acc_y_mad,body_acc_z_mad,body_acc_x_amplitude,body_acc_y_amplitude,body_acc_z_amplitude,body_gyro_x_mean,body_gyro_y_mean,body_gyro_z_mean,body_gyro_x_std,body_gyro_y_std,body_gyro_z_std,body_gyro_x_max,body_gyro_y_max,body_gyro_z_max,body_gyro_x_min,body_gyro_y_min,body_gyro_z_min,body_gyro_x_energy,body_gyro_y_energy,body_gyro_z_energy,body_gyro_x_iqr,body_gyro_y_iqr,body_gyro_z_iqr,body_gyro_x_sma,body_gyro_y_sma,body_gyro_z_sma,body_gyro_x_mad,body_gyro_y_mad,body_gyro_z_mad,body_gyro_x_amplitude,body_gyro_y_amplitude,body_gyro_z_amplitude,total_acc_x_mean,total_acc_y_mean,total_acc_z_mean,total_acc_x_std,total_acc_y_std,total_acc_z_std,total_acc_x_max,total_acc_y_max,total_acc_z_max,total_acc_x_min,total_acc_y_min,total_acc_z_min,total_acc_x_energy,total_acc_y_energy,total_acc_z_energy,total_acc_x_iqr,total_acc_y_iqr,total_acc_z_iqr,total_acc_x_sma,total_acc_y_sma,total_acc_z_sma,total_acc_x_mad,total_acc_y_mad,total_acc_z_mad,total_acc_x_amplitude,total_acc_y_amplitude,total_acc_z_amplitude
0.00722098640260912,-0.0019154891020370778,0.0026905199887404183,0.15340271137696218,0.09706884369177046,0.16341770551830428,0.15319422893660323,0.36798165390810567,0.2583840024474456,-0.9947584033134722,-0.44222252043423904,-0.6362530751943423,3.0188204163110703,1.2065317778121472,3.4192109279586598,0.08751227187123381,0.05601027997245654,0.08112162818059616,11.443814889149593,7.505886474733787,13.360109039756903,0.03875280777141007,0.025812137950623225,0.037106101807294095,0.019037989341371075,0.013980646825711082,0.01859045486228201,0.0023156403127818966,0.011770485586535673,0.0030410495899987865,0.1981237007606051,0.3422714596868875,0.22076403747879644,0.7125862613843927,1.7419962177770643,1.5133171140252308,-1.0052440727580092,-1.6202900920551628,-0.9756450756712183,5.025070463121406,15.012901945233352,6.239489052998176,0.07273095959751989,0.10776842509055073,0.07509900862305746,13.714210545666674,20.737888107798174,13.414104408618426,0.035788626119380385,0.048799922471989984,0.0377029706468253,0.030591753398498917,0.05204164264129537,0.03478179742315597,-0.006780363561119884,-0.0042273965664207935,-0.08075028285384178,0.4030594324533407,0.3308234796432929,0.48165544015920536,1.3566035032272339,2.1823601722717285,1.2700748443603516,-1.5284507274627686,-1.3264390230178833,-2.8556861877441406,20.800368565712645,14.011141832323329,30.52960911563946,0.18446886539459229,0.15091145038604736,0.1675701141357422,29.701912187039852,21.53671282529831,31.221601009368896,0.08304443955421448,0.07650482654571533,0.08223962783813477,0.06216501471242238,0.04920916830034537,0.0757463366199882
-0.011700406326795018,-0.00281711994717535,-0.006108407820966813,0.14840455410586278,0.08553890550048426,0.1323924848420642,0.15319422893660323,0.36798165390810567,0.21728386910765346,-0.9947584033134722,-0.391565017303905,-0.6362530751943423,2.836583832009225,0.9375795864342459,2.248330584161719,0.08595379919405194,0.06392174287026516,0.09665249063195021,9.762101562197627,7.073320342651907,10.921683004609385,0.04297689959702597,0.0326710681566756,0.04611092137396714,0.019344849878734784,0.012656626793548124,0.015259431519093893,0.0102824091319705,0.007019714558721535,0.005162516303033434,0.18615534711324586,0.3293354127477841,0.2008893901350541,0.7125862613843927,1.7419962177770643,1.5133171140252308,-1.0052440727580092,-1.6202900920551628,-0.9756450756712183,4.4492212731405205,13.889419581726624,5.169049426356873,0.05987310582715309,0.09729265467574522,0.05353434917013272,12.251285943627428,18.928047531605394,10.858232507943226,0.03149681025965244,0.0446609304073638,0.026863359512941516,0.029485062364843502,0.049480442938923355,0.03233731818908497,0.010902699665166438,-0.004093489609658718,-0.055865976959466934,0.39287264552893814,0.3161790925956321,0.5159183297172856,1.3566035032272339,2.1823601722717285,1.2700748443603516,-1.5284507274627686,-1.3264390230178833,-2.8556861877441406,19.771876411506614,12.798204832228052,34.46946948094842,0.17812365293502808,0.1521005630493164,0.19983673095703125,28.406446561217308,20.0163254737854,33.2443413734436,0.08977383375167847,0.07159948348999023,0.09788656234741211,0.06191940285608731,0.04814647536777747,0.08006888778404123
-0.002744936379459906,-0.0012023357712938082,0.003480953439524828,0.03520592881288286,0.04342649601872181,0.0640369934339329,0.13969555193449026,0.1711405257908988,0.21728386910765346,-0.08937219489651363,-0.10192744229953103,-0.2277169815117155,0.1596149887110476,0.24157518947468729,0.5264452563079298,0.03465841111984923,0.023725965501658328,0.042318404261736595,3.309567327092466,3.475604572090455,5.2068088619316955,0.01745491911740619,0.011968714675848566,0.017010924072677548,0.004646583957314094,0.0055406316004287335,0.008305240292843302,0.0029636207207744962,-0.004922423030019714,-0.0026973500112509987,0.05815531435684662,0.0953414131328466,0.06279438858291544,0.3442496700156744,0.3058396017636117,0.21612849270002016,-0.37534801134456136,-0.645373161462033,-0.4608296315299448,0.4340254253721927,1.1666195592517885,0.5056525996269282,0.013589936509098082,0.02498519704997118,0.010900503696089452,3.109864292098992,5.102656204849508,3.2680057594272545,0.005615124188429184,0.01199637421676052,0.005801761503054878,0.009119624233922197,0.014597875618214655,0.009772200341979839,0.03093379590427503,-9.824428707361221e-05,0.03536643832921982,0.16045392956674187,0.10997269878591388,0.2589187106196903,1.2661992311477661,0.546680212020874,1.2421073913574219,-0.3614911437034607,-0.7300766110420227,-2.0766820907592773,3.4179024950344057,1.548032528665253,8.741079509639349,0.07017631828784943,0.05775785446166992,0.06755638122558594,10.680081136524677,7.3953574895858765,14.558588981628418,0.036889202892780304,0.02869117259979248,0.03304862976074219,0.02535570801252774,0.016809403541911336,0.0427211589688634
-0.0005910062790178377,-0.0004746795121062871,-0.001129236001722102,0.018366360669893098,0.014733754096556015,0.01606252859048624,0.04368106171460224,0.04615100421478033,0.04093641520463885,-0.050427153460534516,-0.05416018710710915,-0.05002985511602283,0.04322207906283963,0.02781553029337531,0.03318783982947495,0.026339159804412003,0.012410810194151422,0.019724237826961602,1.8745251947095134,1.314667823665232,1.568650939084259,0.013483149055655267,0.00605537095132275,0.009172136457476656,0.0020211284797626273,0.0018171059401335915,0.001804508411753089,-5.9589619825976055e-05,0.00013961446413619772,-1.484156321812023e-05,0.006733664985309305,0.00890669793280782,0.005998053576165276,0.033758254695235496,0.04430892664492511,0.0385886662568474,-0.034057333475442264,-0.04861439933987156,-0.028501999034992703,0.005804261767317963,0.010156641313904528,0.00460503897274212,0.004308361977882812,0.007188682008273712,0.0028029637993306168,0.47605954975177517,0.6955364859778158,0.38987923693186005,0.0021379925211037548,0.0034752679766621745,0.0014189567907055064,0.001053299875657296,0.001367129292470761,0.0009520358424891821,0.010493905137991533,0.00830027274787426,0.03306913375854492,0.03754384562443631,0.025908776336550244,0.03895393089587636,0.16485300660133362,0.058179616928100586,0.21664905548095703,-0.10254472494125366,-0.11605852842330933,-0.14426517486572266,0.19451678583253362,0.09474038002515073,0.33420497149199946,0.040129147469997406,0.025594353675842285,0.03425884246826172,3.554387904703617,2.6297543048858643,5.14600944519043,0.019749085418879986,0.0132826566696167,0.01691579818725586,0.006011240160195669,0.00415452563853585,0.006616305971886898
0.0016433363192583175,-8.526038190026036e-05,-0.001928809508625214,0.012440800272052705,0.008151139809671274,0.015056374482243002,0.04368106171460224,0.016278527134782405,0.04093641520463885,-0.02086540882146803,-0.018383037625946373,-0.03891295217620027,0.020156680405414407,0.008505388739779787,0.02949308398977297,0.012563921275289595,0.013903681805885184,0.022373183632874754,1.2047809659275028,0.9124428102299212,1.5814329486886265,0.006746891582899962,0.007169607191699097,0.011402166014729487,0.0013688726454328395,0.0008805973545695807,0.0015072198201693291,-9.566331833239013e-05,0.00034152205068643,-0.00022164524878730269,0.004259307144745756,0.006134587193235359,0.003979073850622253,0.013844322465573655,0.04430892664492511,0.013848363100048095,-0.03307101731601365,-0.017613947110554598,-0.028501999034992703,0.002323308649440846,0.004831974059841582,0.002032915881602022,0.0019667371681497832,0.003284943978662586,0.0020204260556293246,0.268486692236174,0.4055933113407151,0.2461405526075248,0.0010162804034607302,0.001642471989331293,0.0009882251987812377,0.0006687000032312845,0.0009316520022293343,0.0006253871226748004,0.007198541105026379,0.009425381664186716,0.030616112053394318,0.024704475304342235,0.015550967226487007,0.03072542466808429,0.13047152757644653,0.05068671703338623,0.14338970184326172,-0.08999483287334442,-0.04333758354187012,-0.14426517486572266,0.08475265204526206,0.04232581135294211,0.2408189489024153,0.022442180663347244,0.02054774761199951,0.02619171142578125,2.244337387382984,1.8359917998313904,4.5360517501831055,0.01143660955131054,0.010483622550964355,0.013055801391601562,0.003992604674560581,0.0025145513333950237,0.005225848889665404
-0.004988786061066851,0.0009552553859083329,-0.003085274612893903,0.014217680666986096,0.009817794869518143,0.02005556418962848,0.03210038852106515,0.02249952253697367,0.05925925627930219,-0.035716864802995164,-0.0236459391555212,-0.03891295217620027,0.029059895028670107,0.01245460594588719,0.05270330552336331,0.020876812547740473,0.01772638339831635,0.020500384577965956,1.5287689540367162,1.0774306661677198,2.147718874554695,0.01042725366879865,0.008599992151963574,0.0073934411214728185,0.0012713218199556053,0.0011327761660383149,0.001974562879330531,0.00014625778231929743,8.186305804993557e-06,0.00016074487442653822,0.005854419130489769,0.00582643245722047,0.006103717662268371,0.04800744466506867,0.05169972736381952,0.03738265825170324,-0.0228965992859374,-0.01880809948734993,-0.05145807020684503,0.004389838680874689,0.004345264920851824,0.004771994651563683,0.0017312644640044132,0.0028357203793965106,0.0015190008304873863,0.275715160047993,0.3175114514344605,0.23757720357258946,0.0007417567800670957,0.0014629583482931817,0.0007615250219790552,0.0008881864575794125,0.0009444072556994366,0.0010168878477974715,0.007836631706595654,0.005101102404296398,0.030849024653434753,0.0211989418858451,0.0195289782367378,0.018048227316248767,0.09941089153289795,0.09750580787658691,0.07596206665039062,-0.10861915349960327,-0.07602560520172119,-0.018156051635742188,0.06538341549878504,0.05214748629889243,0.1635073064098833,0.017001934349536896,0.018255949020385742,0.021696090698242188,1.9368192763067782,1.756900429725647,4.078847885131836,0.008009184151887894,0.009157776832580566,0.011817455291748047,0.003313413603297951,0.003160795222830496,0.00324495946294439
-0.012953477594764177,-0.00898859263856426,-0.01288044592279055,0.3643337875508463,0.23461887097620304,0.3224554180379274,0.8381890605094231,0.9856067060000505,0.9545631328282229,-1.5832009960306037,-0.9853830818913318,-1.2550592519506993,17.012083370616736,7.056231605218594,13.330355521175601,0.08562477017789927,0.022849329612189686,0.10488636399997667,20.888988502713925,13.478039806892273,21.252314851099342,0.030750853581803593,0.011054260139937171,0.04507655159240449,0.04181135568482083,0.03176499896250606,0.03940043755657615,0.023970092267099813,0.01219646689625421,-0.0034273964741307677,0.458489304428208,0.3903138032038294,0.338729055180431,1.502769552471079,2.127602503008417,1.2548149253581167,-3.8163779873325234,-1.705337366981579,-2.2318837950722403,26.98073697258947,19.51918320335221,14.687887343362346,0.007306043085215099,0.00606960583563876,0.004815081462299714,18.73238971902511,19.38449807156968,17.379624870497917,0.003435328131468806,0.003099898527582572,0.0022739383356197842,0.07484646797251726,0.06249537310744226,0.052174170690395115,0.008755612820095848,-0.060563398292288184,0.04760468751192093,0.7334195327527301,0.918576271614599,1.2532043837773224,3.2372851371765137,1.8028755187988281,10.7298583984375,-3.44167423248291,-7.727452278137207,-5.656953811645508,68.86155158772331,108.47363737421924,201.31679152535116,0.02667902037501335,0.030076026916503906,0.03277015686035156,36.83533651009202,38.29744681715965,48.95591640472412,0.01316091325134039,0.015038013458251953,0.016296863555908203,0.1147337385037939,0.14702708613546092,0.20273116340086333
0.00788768408483121,-0.002441291413805377,0.006401113103395518,0.5000267058913012,0.28598560288494745,0.420512794252698,2.2491497500778124,0.9856067060000505,0.9952634212601741,-2.1827211154942745,-0.9853830818913318,-1.6495640462490764,32.011382037085156,10.46959679503795,22.63961400053431,0.11696722163192363,0.07798214638107029,0.10541081414950865,35.228484302319394,20.14598563444303,33.087888889528294,0.05894067317981023,0.039912311398177504,0.05677587629452373,0.06732757517069003,0.03783009065904903,0.05160756462092178,0.03143090276559054,0.026734788816923007,0.005904185500572199,0.518522575071842,0.4412486424998948,0.388017860956362,1.502769552471079,2.127602503008417,1.2548149253581167,-3.8163779873325234,-1.705337366981579,-2.2318837950722403,34.54125600099764,25.013134520458937,19.2758681379297,0.08285328528892132,0.07526441283131033,0.09109976611255544,29.369429202119075,30.02259921149027,25.901677275701335,0.048497765406303135,0.03614811657841861,0.03204390129880112,0.08475328678842006,0.06777127484440466,0.059432083585963906,-0.012245573696418433,-0.07748367402382428,-0.00992656871676445,1.009660368781138,1.0987162205088843,1.533611583746694,3.8421058654785156,2.7319235801696777,10.7298583984375,-3.44167423248291,-7.727452278137207,-5.656953811645508,130.50419383838948,155.28717477754336,301.06406740077205,0.13294315338134766,0.1850355789065361,0.20756053924560547,64.92533240607008,63.72847025748342,84.11519765853882,0.05883503472432494,0.08073564991354942,0.08438634872436523,0.1563188830849313,0.16947234967069172,0.2416652670994245
0.014662515609624581,0.009052890641135507,0.016984358012266734,0.3424362350844109,0.16348573122849347,0.2704639291541201,2.2491497500778124,0.8410033342194304,0.9952634212601741,-2.1827211154942745,-0.5598132818770881,-1.6495640462490764,15.037128251236922,3.4316210104672704,9.400218289993441,0.09648113743908725,0.03168265760374643,0.09173365792848419,16.163890190149107,7.943274779040916,14.741814924045217,0.03480484411912038,0.017170167499116127,0.04309683016871749,0.05556500044675196,0.023529669807683052,0.03838340602552581,0.007949817118707618,0.014632293500524958,0.009616428646853498,0.24313751555952332,0.20695716775243267,0.18918810068989547,1.4000335903041083,0.8928720966980227,0.7484898871397015,-1.0543603040046055,-0.6388031633000917,-1.1564471493659916,7.574918536278823,5.509807782040841,4.59323048224897,0.02585214342680251,0.03212145351244022,0.006932173953862303,11.503908822760074,11.554114472140107,8.846259024781576,0.012162299436941505,0.016777836111357216,0.0034664112080541494,0.03938859500670828,0.033174961003864356,0.03030339025462135,-0.020023570948978886,-0.01799883537387359,-0.02941325679421425,0.6941210955608439,0.6050475883923196,0.8837256954681826,3.8421058654785156,2.7319235801696777,4.591464042663574,-2.3661580085754395,-3.952782154083252,-5.608330249786377,61.72224495310513,46.90003741365472,100.07503929676363,0.05084317922592163,0.06021950952708721,0.10909748077392578,30.246594477444887,27.939358285162598,40.65260171890259,0.024318784475326538,0.02835624385625124,0.049771785736083984,0.10839302845958568,0.09318774288498827,0.13860596348999613
-0.003141338855487267,0.0009597018547506326,-0.006634976746056353,0.012897414980059025,0.011864380103422192,0.026352243932005255,0.03068182871931308,0.027073338836542928,0.056235494122156365,-0.040518745103501536,-0.03351524760904519,-0.05634463429466839,0.022555049340524155,0.018135621489726996,0.09452335061409485,0.015107593593725346,0.017695734347264243,0.03919817788650687,1.3058979890914026,1.249071976384771,2.9796202640869094,0.00753931021837535,0.00833606462532971,0.02207017541409047,0.0014282715326402174,0.0015019135454636952,0.0027477714779637645,9.964380937052102e-05,0.0005661161282381425,7.860292721208911e-05,0.012396047140292002,0.012479775358369695,0.002776212166929118,0.0345108983538437,0.029882008207246687,0.010283009624055824,-0.03242498034030714,-0.029060221460934774,-0.007135892013045938,0.01967000493991519,0.01997635589965092,0.0009873321492443617,0.017969761014538323,0.014418668635748182,0.0036085388782669814,1.2935317509380289,1.259339047747019,0.2774336662552395,0.008569788929906817,0.006936186311531404,0.0016444866556228968,0.0015387164643084759,0.0018051210400697867,0.0003871643063581628,-0.00208542263135314,-0.008714228562894277,0.029030881822109222,0.021901869898996076,0.024713423891408254,0.051153285344676114,0.051400721073150635,0.05287594348192215,0.15978145599365234,-0.07493990659713745,-0.065889373421669,-0.10614967346191406,0.06195723425586053,0.08789646078499719,0.44280968971816037,0.02866971492767334,0.038142796605825424,0.05596160888671875,2.151104509830475,2.6998339788988233,6.348929405212402,0.014003276824951172,0.01834074594080448,0.028247356414794922,0.0035047861794507695,0.004051530723642661,0.008462157370733588
